customer_id,total_revenue,total_orders,total_profit
2681,94900.05,139302,34898.74
2682,90329.2,153563,32241.46
2683,110333.25,261256,34410.7
2684,116973.9,254751,41067.18
2685,118799.3,127972,38200.93
2686,166287.15,411237,53839.72
2687,86964.5,131651,29875.9
2688,167881.3,331675,55287.22
2689,104388.55,195037,33911.46
2690,86880.9,320007,26767.920000000002
2691,75806.15,236765,28629.78
2692,91362.3,282709,31862.04
2693,166230.35,266513,47500.95
2694,53551.8,189208,16900.62
2695,146898.05,293531,47433.78
2696,75396.45,163181,22036.17
2697,99708.55,191918,31556.5
2698,135687.8,317204,49405.25
2699,178338.3,341794,59080.729999999996
2700,115796.55,338919,38915.08
2701,108735.4,156356,33858.64
2702,152087.1,219025,50119.42
2703,152636.65,313408,48003.22
2704,54154.6,119027,15643.43
2705,39598.7,191503,14706.630000000001
2706,101623.0,226488,37631.13
2707,130013.5,172815,37070.19
2708,124992.2,171050,42141.08
2709,114182.35,261151,44017.42
2710,128246.2,287134,40882.4
2711,97733.2,199906,33290.31
2712,93162.0,160568,32412.260000000002
2713,206494.94999999998,267242,68073.75
2714,132343.6,134216,41019.14
2715,89467.6,249483,32196.02
2716,77534.65000000001,169058,23231.27
2717,175398.95,162485,58220.979999999996
2718,75227.8,204469,20817.37
2719,126534.0,218495,43286.55
2720,168239.75,353335,58818.16
2721,205769.35,341981,63121.24
2722,68043.6,162823,23151.86
2723,61125.7,125866,14131.0
2724,112694.0,351643,34146.62
2725,195613.8,284400,67704.02
2726,141346.0,375398,41660.18
2727,181255.4,310453,59785.11
2728,136286.25,203525,41620.92
2729,140244.65,461048,43478.73
2730,93817.95,101437,34098.41
2731,89426.5,236795,33454.8
2732,111974.2,156076,31657.17
2733,133703.05,323611,45637.29
2734,154120.25,314736,58714.14
2735,109551.0,310117,38378.33
2736,126321.9,243114,42827.93
2737,155828.3,317615,51795.32
2738,67261.9,158246,21908.550000000003
2739,91047.15,222664,30032.77
2740,137655.25,257081,50458.19
2741,95767.7,164128,32505.65
2742,104001.2,332128,28934.77
2743,153317.65,433107,48925.02
2744,136270.7,377729,51299.61
2745,41942.2,131259,15111.56
2746,89238.1,308030,24414.35
2747,87413.75,279795,26447.84
2748,73686.5,227858,22924.0
2749,109232.5,285573,36212.46
2750,280580.15,273980,101183.14
2751,149851.0,155671,50750.490000000005
2752,206757.25,295466,58575.76
2753,161890.05,332160,50809.51
2754,120991.45000000001,223907,36582.91
2755,78567.6,253498,27148.120000000003
2756,155953.55,242818,53931.54
2757,209343.05,350574,60966.42
2758,169963.95,179158,47412.13
2759,291820.65,487080,100251.85
2760,136600.35,380147,42963.29
2761,106825.85,200413,34814.05
2762,77252.4,210345,23144.850000000002
2763,110565.5,259291,33277.22
2764,71312.35,110427,21741.91
2765,173726.0,347941,51819.1
2766,61597.35,275314,21010.91
2767,74634.25,201613,24733.609999999997
2768,107882.84999999999,212567,40104.08
2769,91437.25,316109,26885.91
2770,33910.1,111713,9022.67
2771,186248.4,414187,62279.41
2772,182641.85,355838,62402.1
2773,187284.15,365143,62507.85
2774,68011.85,175889,21693.2
2775,88657.4,299528,31815.55
2776,68216.2,125899,18856.45
2777,162147.7,356315,46399.76
2778,131738.25,362268,42611.31
2779,81448.85,109235,28422.81
2780,176591.44999999998,287130,52088.11
2781,92584.1,177229,30185.54
2782,86540.4,276300,28716.25
2783,138687.1,296318,39639.86
2784,123718.4,225909,46181.61
2785,175947.55,323463,58771.520000000004
2786,100883.1,234954,38796.35
2787,155590.6,189289,55754.75
2788,164158.5,333628,55215.49
2789,222415.65,358663,71451.64
2790,92982.8,201334,26561.39
2791,28062.95,192745,9274.1
2792,57132.35,159614,16306.550000000001
2793,107494.75,228519,39772.61
2794,104786.1,324709,35291.46
2795,80254.25,234783,23539.48
2796,61322.1,116874,21713.02
2797,110388.85,142618,37838.99
2798,82123.2,312707,29527.13
2799,124320.29999999999,171086,43893.81
2800,123884.25,299246,44347.8
2801,47800.6,178383,17191.55
2802,103578.8,137952,38868.5
2803,102765.4,253843,31680.85
2804,135271.1,280467,43732.28
2805,58799.9,171545,19809.64
2806,207803.75,334629,62447.59
2807,195449.55,275006,68893.69
2808,109498.5,289509,39495.36
2809,143221.85,292166,40192.53
2810,109959.0,178553,33675.03
2811,117409.35,245549,38982.81
2812,59498.85,134824,20330.17
2813,84745.95,181417,30959.85
2814,130048.3,414582,40949.14
2815,79583.5,175239,26799.17
2816,173042.3,422006,60888.12
2817,153665.35,414288,48904.19
2818,107347.55,238011,33435.24
2819,228998.75,468482,76808.64
2820,123339.0,252561,37514.26
2821,164093.80000000002,278272,52979.83
2822,91064.5,337416,32424.15
2823,126219.8,291554,39852.24
2824,147150.7,377123,49378.8
2825,43099.4,165534,15392.689999999999
2826,195435.45,465592,59978.63
2827,135448.4,227347,51419.43
2828,83542.09999999999,256831,30557.72
2829,43715.1,109041,12589.9
2830,134479.2,307307,49336.67
2831,134742.65,265854,46479.9
2832,143198.65,207481,45360.1
2833,146533.9,267995,46704.87
2834,92683.3,248757,27486.86
2835,114971.5,212312,37858.42
2836,64312.45,168845,23154.87
2837,104592.35,263919,33273.880000000005
2838,127972.9,120871,35431.58
2839,90350.54999999999,158422,28222.5
2840,106702.35,237237,33232.88
2841,90431.34999999999,277534,29187.82
2842,16104.1,55858,3358.2
2843,105553.0,300651,34386.29
2844,118318.65000000001,265184,36390.54
2845,87188.0,253912,33283.61
2846,109476.8,238974,32997.3
2847,89422.9,139453,29373.1
2848,148710.15,227297,52493.01
2849,51364.7,184193,14750.85
2850,94691.2,206908,33465.6
2851,195826.75,491851,70704.23
2852,113939.8,339400,33174.85
2853,60112.649999999994,71878,16872.98
2854,200852.4,402786,58029.27
2855,96917.2,147488,35526.35
2856,96823.1,201956,28612.78
2857,140357.35,204301,47269.44
2858,77079.7,202799,22929.26
2859,142870.7,311969,52969.78
2860,14831.75,87136,4960.7699999999995
2861,98556.5,253757,32778.05
2862,63856.9,150060,18739.51
2863,44248.75,151360,14786.59
2864,126226.4,148705,44264.96
2865,93621.8,183902,29739.57
2866,104529.85,135490,37707.78
2867,57227.3,82154,16186.91
2868,133546.6,267560,36988.33
2869,93286.55,241755,34683.130000000005
2870,130648.15,281753,41064.28
2871,42799.7,127441,11744.02
2872,86930.95,157113,30215.43
2873,81579.2,122240,23783.3
2874,76821.0,320343,25412.06
2875,111649.7,232479,34116.45
2876,122929.35,278162,39112.76
2877,117727.3,267437,42427.57
2878,109698.15,158592,35821.16
2879,123250.2,263588,39553.22
2880,94781.65,183336,31082.25
2881,149369.9,273885,47832.44
2882,107757.5,237361,37248.07
2883,170254.95,216040,62384.59
2884,152208.75,349932,49489.770000000004
2885,137738.25,253119,44987.189999999995
2886,147470.15,290357,53483.84
2887,81864.4,175538,29048.48
2888,130234.55,393901,46207.59
2889,157907.15,341228,54097.4
2890,116526.7,289146,36339.68
2891,61000.45,199559,18616.51
2892,205297.35,258061,63813.18
2893,45714.6,51437,12478.12
2894,145294.65,206957,46399.16
2895,138543.25,325863,44820.14
2896,119320.45,296717,34016.93
2897,87678.5,184813,30445.09
2898,155353.25,453353,57628.17
2899,56477.4,88335,17099.06
2900,64220.0,173185,22883.239999999998
2901,93306.05,271834,33646.31
2902,137283.35,391595,43434.32
2903,125600.05,205526,37749.159999999996
2904,82539.95,258946,32130.049999999996
2905,180110.15,256878,56476.09
2906,123601.90000000001,278976,37619.07
2907,99187.70000000001,111893,38476.22
2908,303351.3,449179,92255.95
2909,244181.0,503148,76498.61
2910,13663.4,24695,3761.86
2911,87449.1,341747,29307.85
2912,133206.2,227636,40401.34
2913,87098.5,213910,23773.07
2914,70864.6,181521,23796.48
2915,221985.94999999998,426572,68548.31
2916,121615.65,207224,35924.66
2917,174567.3,414435,61529.45
2918,94651.05,243633,31220.839999999997
2919,162534.05,330394,57969.18
2920,175256.55,322774,57983.59
2921,168363.5,324687,54619.56
2922,104448.3,206682,30861.35
2923,163395.65,348603,51918.14
2924,127935.7,196202,33622.61
2925,107587.8,201791,35147.44
2926,142832.5,319255,46778.74
2927,100440.9,301374,29309.64
2928,56147.0,129388,18191.97
2929,116205.7,234575,41977.36
2930,167638.4,230780,54745.01
2931,80893.6,270944,29422.850000000002
2932,78145.55,291320,26255.91
2933,103038.05,157434,29162.08
2934,80370.9,219298,28557.1
2935,15712.4,57215,5323.96
2936,44331.9,123316,12957.51
2937,61744.4,188618,18673.03
2938,105456.54999999999,167256,35910.74
2939,152042.3,226061,55536.42
2940,173856.7,455454,57886.83
2941,132671.25,306583,40107.59
2942,66913.6,253754,23868.87
2943,148950.95,269308,48451.44
2944,142335.7,361145,40878.66
2945,103792.25,146692,28597.739999999998
2946,121712.1,342131,41346.72
2947,104177.7,246750,29072.82
2948,113920.8,165361,35336.03
2949,128843.6,285511,33259.46
2950,106487.05,268771,37572.64
2951,113934.8,326817,38204.520000000004
2952,179380.6,284820,61535.96
2953,125310.9,162394,33994.36
2954,95032.55,228345,30764.690000000002
2955,93338.4,172170,31369.2
2956,17564.5,84162,5262.379999999999
2957,88243.8,261550,26984.22
2958,106217.05,368554,34469.21
2959,188643.4,426282,68244.01
2960,142321.3,276433,48433.880000000005
2961,143047.5,282639,46160.49
2962,177004.2,210281,66128.2
2963,58377.15,193197,17419.18
2964,127960.45,464709,38845.38
2965,155629.1,193953,44743.72
2966,56334.5,56795,15531.39
2967,101593.59999999999,329814,33316.409999999996
2968,141282.6,140215,43284.91
2969,96671.45,154825,29141.44
2970,61104.3,131950,23727.88
2971,60383.0,212126,19375.24
2972,43111.0,137344,12543.21
2973,113986.1,327736,32970.76
2974,186574.6,281682,64736.11
2975,138134.3,298306,42918.34
2976,154878.0,568869,48938.979999999996
2977,105102.75,96670,32936.36
2978,61663.25,248503,19619.84
2979,175174.1,257539,52744.92
2980,96792.25,277391,33414.21
2981,111550.9,252893,32356.82
2982,94606.25,206269,33214.68
2983,173689.5,266639,60780.81
2984,89373.35,130737,27606.3
2985,121213.34999999999,261574,34391.38
2986,161670.05,323168,54301.43
2987,113850.3,170328,38533.18
2988,209097.25,319091,74265.22
2989,70436.6,274291,22773.74
2990,53171.149999999994,143846,19471.5
2991,186242.05,485173,55070.6
2992,115608.05,96317,42982.15
2993,58685.7,202535,18986.56
2994,139507.2,226391,44705.82
2995,95407.25,190955,27868.18
2996,34508.3,176836,9068.380000000001
2997,191129.85,402373,56485.32
2998,167628.2,190151,57420.62
2999,55543.4,169276,18710.12
3000,161873.7,406421,51996.01
3001,181387.7,363019,61048.86
3002,35659.95,159112,12714.07
3003,65117.95,120756,22316.68
3004,144390.4,202374,48065.590000000004
3005,111221.45,131101,34553.6
3006,76858.9,191259,24541.49
3007,144260.5,238109,45212.78
3008,21150.3,113510,7889.71
3009,137345.05,224859,45269.45
3010,156049.8,255564,47456.9
3011,53851.4,211059,18714.0
3012,72475.7,158096,27078.15
3013,92636.0,240139,30002.36
3014,84714.40000000001,174647,28012.8
3015,223575.6,380923,70435.2
3016,179527.1,271759,49742.18
3017,260478.45,457419,86572.29
3018,56583.2,191006,19422.56
3019,156483.8,331243,50888.57
3020,128671.75,186198,36996.0
3021,132030.65,324557,45550.24
3022,56398.15,195812,17493.23
3023,105631.7,282526,35825.47
3024,79177.79999999999,224315,26256.45
3025,148826.25,423344,49225.03
3026,94936.05,350405,27184.870000000003
3027,145422.6,341519,48755.77
3028,118864.9,305870,37287.409999999996
3029,93299.05,208941,29813.78
3030,132246.25,270052,39258.07
3031,260250.5,293389,86992.3
3032,106465.15,308636,29506.63
3033,118574.0,210212,33400.31
3034,136587.35,203218,48547.82
3035,154154.25,376168,51023.57
3036,94273.9,159380,36659.92
3037,121321.2,178715,38336.13
3038,78675.1,163640,23403.82
3039,144739.8,319607,45984.380000000005
3040,154226.75,209375,44320.79
3041,175138.95,204498,57049.21
3042,154136.5,402849,52522.96
3043,191124.09999999998,370773,60588.98
3044,65334.6,134622,27225.79
3045,63905.25,173148,22780.73
3046,70879.25,201081,21938.62
3047,79089.15,238094,25363.47
3048,69310.5,233060,22880.28
3049,168048.55,408455,52975.62
3050,114590.75,300340,40257.99
3051,173870.5,326623,52459.52
3052,189802.75,391028,57435.87
3053,224756.75,291879,73811.38
3054,47196.0,122601,13980.880000000001
3055,87642.35,317476,24701.57
3056,110675.6,260493,36752.44
3057,185361.4,364281,56690.73
3058,104809.25,299602,34649.07
3059,88197.5,147621,32558.21
3060,132620.2,332717,44832.21
3061,60832.7,273922,20858.91
3062,139044.0,253671,48611.79
3063,114292.95,215451,34427.79
3064,123550.35,325482,38966.729999999996
3065,136200.25,358891,45637.14
3066,133324.5,331274,45905.39
3067,105285.0,182626,35380.37
3068,71582.6,128856,22655.71
3069,143966.15,297725,46010.64
3070,98010.6,233487,31719.01
3071,129487.35,171246,41033.14
3072,147067.75,262118,55165.13
3073,107662.1,230593,35133.3
3074,176088.35,400913,67974.44
3075,130842.7,238269,42524.03
3076,66998.1,275480,20250.54
3077,125642.55,346404,34177.229999999996
3078,125986.35,153856,41562.39
3079,129001.65,322223,40060.88
3080,167555.30000000002,323618,60940.969999999994
3081,79519.5,279654,25384.64
3082,181080.25,426514,53559.8
3083,192375.95,519855,59699.0
3084,89134.1,244277,29841.079999999998
3085,151454.3,234549,54593.59
3086,75585.1,140011,26134.79
3087,143172.0,208404,46721.130000000005
3088,78718.85,100902,28518.01
3089,169970.4,225841,55601.58
3090,148775.85,292616,49988.12
3091,146293.2,238473,43929.96
3092,231987.0,488763,74681.36
3093,165958.45,279175,54876.98
3094,127865.3,236011,40779.26
3095,112965.4,298396,38764.770000000004
3096,113835.75,328785,36478.76
3097,158986.4,358548,55545.86
3098,80537.05,151196,31477.399999999998
3099,120403.0,255622,39243.9
3100,163375.2,315016,50393.62
3101,144539.4,287194,46114.27
3102,65612.95,230477,19930.7
3103,78874.25,258135,23995.36
3104,166244.2,295419,52896.799999999996
3105,96041.5,211451,25951.95
3106,14540.6,136744,5722.04
3107,22740.050000000003,63659,7377.1
3108,109647.5,287902,30039.98
3109,110330.2,201934,34382.32
3110,186138.25,263985,61785.3
3111,166943.55,248871,55101.16
3112,159677.45,393992,44383.19
3113,109657.2,347655,35574.82
3114,30545.300000000003,156745,10503.47
3115,173331.3,358786,58800.119999999995
3116,142345.55,149040,52111.68
3117,146462.25,242409,46295.14
3118,63494.75,238971,17724.629999999997
3119,77703.2,221848,20263.15
3120,121439.25,195418,35095.5
3121,70852.25,232865,23199.149999999998
3122,110954.40000000001,361721,35768.79
3123,53957.4,173528,17619.54
3124,135485.05,327103,41361.49
3125,63885.1,170782,20865.82
3126,143335.3,289780,50746.509999999995
3127,155113.2,305646,44988.65
3128,143134.0,269766,49499.99
3129,153708.4,295625,53321.85
3130,104714.05,372840,36466.0
3131,98448.2,150883,32989.69
3132,65318.549999999996,159107,20919.89
3133,104158.9,174745,33747.17
3134,90168.6,98760,36345.72
3135,98786.05,145884,31074.77
3136,158654.6,261433,53164.77
3137,102097.0,202954,33801.03
3138,153755.95,335147,44974.0
3139,196508.45,279516,71825.36
3140,124068.0,343072,43103.53
3141,126075.79999999999,224705,44573.03
3142,61914.6,138373,19210.14
3143,104275.35,135460,38128.159999999996
3144,153968.05,369494,47314.21
3145,114749.1,145457,38783.02
3146,110900.3,310479,30890.37
3147,223371.15,392634,78907.06
3148,24182.25,54295,5624.51
3149,102750.15,257436,36101.68
3150,187341.7,296471,51412.28
3151,230939.85,386544,72920.28
3152,125485.35,283398,42753.04
3153,120530.05,225124,35166.82
3154,152079.55,232275,47894.479999999996
3155,124275.70000000001,146902,38890.93
3156,172517.9,402578,63243.840000000004
3157,132065.35,171074,44605.78
3158,107224.4,232024,39992.83
3159,41558.2,164312,13857.65
3160,123652.05,243543,38578.76
3161,161549.3,478794,53316.31
3162,208202.2,397477,61376.9
3163,182287.75,266815,57888.94
3164,179765.35,263775,59815.119999999995
3165,188115.35,359099,65559.47
3166,144780.7,258258,40938.130000000005
3167,81959.5,166860,27378.61
3168,71244.05,188187,17469.68
3169,185159.95,270891,65060.01
3170,93891.5,312600,32427.66
3171,82830.1,192631,24165.329999999998
3172,121068.9,236731,38351.02
3173,128735.55,316404,38291.15
3174,82549.6,107533,25402.33
3175,108186.05,205348,32597.25
3176,88193.0,223309,25952.670000000002
3177,170999.3,272458,55664.93
3178,104257.0,187230,36043.6
3179,103214.4,198422,28136.92
3180,83978.1,269965,27287.7
3181,206119.4,352697,74570.16
3182,90280.6,150018,29402.41
3183,67395.4,169579,19749.260000000002
3184,27688.7,244307,8138.129999999999
3185,99884.4,247496,30913.49
3186,89343.5,164496,34518.5
3187,119835.2,225621,37054.39
3188,112860.25,279141,33347.5
3189,143819.8,316248,49219.07
3190,192670.25,291968,62467.58
3191,107002.45,168813,37284.46
3192,60006.649999999994,230804,19856.54
3193,172708.5,397569,54573.22
3194,114300.5,223261,35420.85
3195,140349.4,226542,50768.590000000004
3196,95867.2,290492,33447.64
3197,138981.4,210837,42725.51
3198,205775.3,243958,66645.70999999999
3199,160262.8,310817,54087.13
3200,153948.55,236595,50462.98
3201,132309.0,256368,42161.53
3202,202166.5,431458,62231.78
3203,79154.7,115452,26343.84
3204,105546.9,145656,32958.79
3205,107638.45,148210,33971.52
3206,125495.35,227632,40313.24
3207,133720.65,360002,43704.549999999996
3208,75783.6,186189,24827.15
3209,61316.450000000004,297964,17760.83
3210,92714.75,184379,26979.059999999998
3211,45062.65,105798,17497.02
3212,41032.95,99094,14866.95
3213,75784.95,51501,20378.96
3214,89347.9,186915,29464.46
3215,88968.4,57363,29533.53
3216,34501.5,110967,10375.91
3217,108071.9,247213,36476.17
3218,192927.85,359583,58230.25
3219,97111.4,277017,30118.46
3220,182294.95,253867,56172.73
3221,129225.35,277727,45669.17
3222,314681.1,505080,108823.52
3223,117362.25,199008,32952.53
3224,195429.55,414152,54251.16
3225,75426.7,185934,25167.11
3226,111765.7,210921,35779.99
3227,200142.55,385840,59749.57
3228,175433.7,368525,57031.07
3229,98787.85,289059,31980.31
3230,229483.6,294933,79396.58
3231,99887.35,154568,33091.68
3232,107829.55,289316,39257.11
3233,96384.0,101512,33444.0
3234,235146.1,260046,82861.55
3235,54477.85,97612,18423.489999999998
3236,103418.8,378971,32074.72
3237,115840.75,257773,40086.35
3238,158310.3,314773,50397.29
3239,179330.0,363026,61205.91
3240,205931.85,339906,67426.25
3241,57027.7,135284,17984.46
3242,120195.5,289335,35250.02
3243,29883.9,69747,9013.93
3244,65248.3,239749,22575.7
3245,90469.95,203386,32651.75
3246,83097.65,119471,28199.98
3247,87491.54999999999,186652,29439.33
3248,175424.1,320503,53782.04
3249,77861.6,264068,27827.71
3250,162344.05,297554,54065.07
3251,93384.85,181009,34010.87
3252,118207.2,283297,35572.77
3253,45239.75,208823,13770.01
3254,41645.05,102060,12429.07
3255,114913.0,227526,38841.549999999996
3256,136005.4,236333,37596.520000000004
3257,59121.1,126211,22965.12
3258,153806.4,277083,45926.83
3259,85756.5,111481,29183.87
3260,63536.5,263508,17033.31
3261,173433.6,338652,55909.12
3262,158843.1,235467,49525.76
3263,168757.4,292079,51472.78
3264,88330.55,187123,31394.83
3265,237111.9,390858,85898.25
3266,179859.55,410728,54414.42
3267,121480.4,196800,42030.2
3268,145158.05,324828,50435.619999999995
3269,150501.05,284707,44461.5
3270,143141.05,246180,42210.39
3271,33241.35,186547,10375.11
3272,180530.35,282060,54089.45
3273,139722.95,384656,42642.11
3274,157474.3,340478,50018.15
3275,81801.85,191837,24921.58
3276,149652.2,311017,44611.11
3277,57112.850000000006,173409,19395.83
3278,43000.4,128330,16253.84
3279,203314.25,280405,61800.9
3280,58087.6,188760,19223.06
3281,126795.05,232391,44254.770000000004
3282,102615.8,263988,36041.05
3283,126841.25,249118,38649.229999999996
3284,83856.65,205079,25394.55
3285,150170.3,267473,41866.07
3286,150689.65,451891,50848.229999999996
3287,27675.6,206183,8780.61
3288,83658.3,309194,26207.94
3289,67399.65,157161,19803.86
3290,98462.0,164614,29194.91
3291,78037.8,294746,26705.030000000002
3292,94582.09999999999,185627,28007.18
3293,101518.85,162305,34729.11
3294,97666.70000000001,249228,32160.16
3295,139998.95,367140,43521.2
3296,161392.1,336843,47273.7
3297,136055.25,197222,49201.19
3298,48485.75,113995,17790.64
3299,93613.15,53768,23431.81
3300,122708.4,228227,33680.16
3301,249966.1,331711,81938.77
3302,60988.0,71229,22475.26
3303,104226.85,306024,33988.76
3304,123171.2,350711,37620.18
3305,306295.8,301634,88055.83
3306,103906.35,219838,32229.29
3307,221517.95,404495,71586.72
3308,130804.15,315165,41393.54
3309,81878.8,185145,28695.35
3310,57348.3,235262,18001.76
3311,69052.1,254539,22238.09
3312,140343.05,313625,44088.2
3313,181447.9,317926,56070.33
3314,154783.5,318280,44074.46
3315,193593.4,407224,60518.92
3316,72352.5,187461,19886.010000000002
3317,130989.9,294883,38390.659999999996
3318,72415.35,215435,25273.29
3319,79683.25,130338,25762.0
3320,37707.5,98607,13884.009999999998
3321,134797.1,278922,44118.42
3322,103915.2,171279,34078.54
3323,73355.2,122456,23682.95
3324,89490.95,337537,27796.16
3325,152931.75,361572,51112.84
3326,135068.0,354300,47059.86
3327,137652.1,171283,43114.75
3328,247732.85,487575,82836.08
3329,40753.200000000004,178372,13112.35
3330,167356.0,246211,54435.06
3331,156309.65,307991,55697.64
3332,59623.25,210069,18532.81
3333,154869.75,331310,46894.79
3334,75618.65,203612,25213.54
3335,111298.3,146905,30729.34
3336,72248.0,287858,29420.870000000003
3337,112119.35,205109,39848.8
3338,38740.9,98720,10030.599999999999
3339,72807.7,124797,25372.75
3340,114166.65,237653,35063.67
3341,67318.9,240414,23153.65
3342,110881.95,213804,37095.05
3343,42800.9,219358,14927.58
3344,117324.2,213682,37276.74
3345,170402.45,331769,56002.37
3346,103746.75,298757,35650.62
3347,60552.7,187054,16568.36
3348,175118.5,266686,60882.71
3349,73037.6,196033,20808.629999999997
3350,81741.05,304109,27589.21
3351,79743.25,130440,28238.1
3352,133800.45,263031,42860.35
3353,139856.65,289497,41515.02
3354,137538.5,340913,42262.67
3355,159937.19999999998,246333,53327.11
3356,124821.5,273371,44715.93
3357,108101.90000000001,212520,36507.32
3358,32962.8,75972,8993.369999999999
3359,33177.55,66141,9957.970000000001
3360,61152.95,172887,19218.149999999998
3361,69535.65,221599,22439.32
3362,102047.15,161158,35575.39
3363,133768.05,167527,41359.19
3364,183153.69999999998,289052,61939.16
3365,136613.8,341815,48227.19
3366,145105.80000000002,195040,51109.81
3367,248462.2,486650,75410.51
3368,135733.8,306725,43080.61
3369,89407.95,191347,30992.97
3370,125035.95,314272,41604.47
3371,88462.9,99501,24616.03
3372,103472.2,238085,26681.25
3373,84688.59999999999,206339,24192.57
3374,70871.84999999999,226535,19557.0
3375,145596.95,216383,52266.03
3376,174998.15,430882,60310.2
3377,186245.4,208670,60710.24
3378,85242.75,302165,29735.34
3379,97150.4,450477,29647.68
3380,67422.7,126099,21015.88
3381,120389.05,266672,43660.78
3382,140010.6,413710,48313.229999999996
3383,63708.95,280003,24103.579999999998
3384,89379.8,265144,32463.91
3385,151577.5,318922,52686.96000000001
3386,220350.05,444315,74641.78
3387,80797.1,205831,28242.36
3388,96697.15,319837,32116.420000000002
3389,208802.35,299846,64653.42
3390,68738.7,138885,25362.92
3391,24289.8,158944,8019.65
3392,77486.45,293148,29289.12
3393,64557.299999999996,88182,19193.35
3394,168250.1,280848,48195.740000000005
3395,87714.4,175552,24122.39
3396,126070.9,228691,34904.17
3397,109252.35,312600,36699.04
3398,53722.2,91978,17411.79
3399,119767.5,203756,45441.26
3400,111809.05,194676,35190.64
3401,130980.2,229210,41728.55
3402,90640.54999999999,176448,30399.23
3403,97668.6,182064,28477.81
3404,138054.6,295778,45776.41
3405,91681.0,290905,35285.28
3406,176431.19999999998,408718,61871.88
3407,165081.0,186018,56934.62
3408,118483.5,208872,38419.14
3409,50002.75,199288,14686.65
3410,179310.0,272056,54430.880000000005
3411,132093.7,224080,37085.67
3412,73952.2,200907,23632.82
3413,188813.5,280060,64980.240000000005
3414,107524.0,222006,35909.9
3415,139173.9,460421,42183.25
3416,158759.65,464673,49649.01
3417,157283.1,332733,57693.92
3418,121267.1,168998,42963.09
3419,185581.80000000002,369404,57128.69
3420,109144.0,252633,37528.47
3421,207830.05,358427,75803.65000000001
3422,39886.05,166596,12782.19
3423,254608.1,425163,77915.17
3424,112148.1,218862,39519.23
3425,111931.09999999999,268287,35549.21
3426,46747.05,156320,14811.04
3427,200912.75,301829,63454.69
3428,134645.80000000002,300164,49788.79
3429,71536.85,101868,23672.97
3430,72052.15,253775,22608.92
3431,118999.15000000001,249248,39749.35
3432,65473.6,206057,19603.59
3433,131520.3,287473,42630.7
3434,228624.6,291261,80869.24
3435,117017.0,273217,39176.1
3436,81254.15,183911,27430.47
3437,88870.2,256708,29059.05
3438,73467.2,213531,25677.56
3439,67612.2,75663,26739.309999999998
3440,109411.8,239950,40024.25
3441,144693.95,328333,44199.83
3442,67746.3,162614,18016.69
3443,231018.9,362029,74821.59
3444,154914.7,299127,55760.29
3445,66319.5,147745,25312.07
3446,192681.0,323736,65415.99
3447,78768.7,95377,23406.27
3448,97395.15000000001,226480,27245.59
3449,5698.3,63480,1594.71
3450,162103.9,372158,55252.45
3451,83025.2,261648,27680.010000000002
3452,80641.85,195014,28058.01
3453,181258.8,256457,54611.47
3454,117748.90000000001,255237,40828.950000000004
3455,144358.7,115860,48176.520000000004
3456,135745.95,232927,42828.02
3457,140314.6,211455,44339.98
3458,100281.9,245304,30579.84
3459,85252.55,204006,30845.73
3460,42242.9,218073,14342.26
3461,239824.2,315899,84930.09
3462,130362.2,369189,41216.28
3463,94364.1,290704,30646.84
3464,98870.3,319140,30890.629999999997
3465,102065.0,223786,37179.63
3466,83548.5,385440,25544.81
3467,77095.75,199424,24131.27
3468,128802.1,322393,49405.03
3469,144456.95,318259,43801.13
3470,89452.6,372416,27812.47
3471,149745.85,376468,46940.47
3472,106621.5,303013,40202.13
3473,83400.45,147360,27722.989999999998
3474,77340.0,137185,23422.96
3475,162271.75,251012,55597.99
3476,89096.8,264973,32101.489999999998
3477,88522.45,191786,27082.550000000003
3478,54039.05,274142,15699.7
3479,135520.35,331994,46446.34
3480,52947.5,142551,21392.190000000002
3481,182831.45,437844,64797.15
3482,92473.1,207457,27148.42
3483,121273.6,198879,34491.25
3484,141458.5,252208,46252.020000000004
3485,167871.35,345721,51960.27
3486,179301.35,308464,65149.0
3487,79618.9,110168,30571.18
3488,84768.6,203730,27879.61
3489,76990.95,216031,27243.5
3490,121060.4,352612,34390.34
3491,59905.7,187744,20556.11
3492,74418.7,216362,22842.31
3493,33379.05,179599,10990.75
3494,71427.65,258626,23176.56
3495,106700.6,185091,34690.27
3496,62489.4,138107,20528.65
3497,132497.8,331149,44357.35
3498,83336.5,241557,24559.03
3499,66862.1,236534,25315.26
3500,105078.85,312940,32498.68
3501,81412.45,194019,32414.23
3502,88117.65,156153,32179.08
3503,72179.05,207605,19635.37
3504,109397.1,145186,37719.5
3505,135071.7,198547,47295.01
3506,98631.95,265002,28656.460000000003
3507,84802.05,163576,24687.68
3508,71619.8,216031,21436.34
3509,71992.3,156871,24041.29
3510,143635.45,275721,51063.12
3511,188212.0,375493,59174.76
3512,107453.6,239164,39369.31
3513,117708.25,157525,31911.79
3514,54942.1,124471,17215.65
3515,99054.85,330586,31645.85
3516,38986.0,194924,12784.76
3517,66020.45,162384,22825.91
3518,130659.79999999999,249669,39901.32
3519,78238.05,127491,26156.190000000002
3520,57784.9,190536,19973.02
3521,82747.09999999999,261710,24286.24
3522,40905.8,234779,13588.6
3523,136984.75,206006,45985.9
3524,182560.1,304070,60255.64
3525,114597.05,154777,34964.99
